Ornamented Ankh,3241
Ornamented Axe,7411
Ornamented Brooch,11468
Ornamented Chest,39396
Ornamented Scorpion Table,12493
Ornamented Shield,3424
Ornamented Stone Pedestal,21391
Ornamented Stone Table,2353
Ornamented Wall,1438
Ornate Bed,35874
Ornate Cabinet,26163
Ornate Canopic Jar,12511
Ornate Carpet,17404
Ornate Carving Axe,26052
Ornate Carving Blade,26046
Ornate Carving Bow,26064
Ornate Carving Chopper,26055
Ornate Carving Crossbow,26067
Ornate Carving Hammer,26061
Ornate Carving Mace,26058
Ornate Carving Rod,26073
Ornate Carving Slayer,26049
Ornate Carving Wand,26070
Ornate Chair,26159
Ornate Chest,26167
Ornate Chestplate,13993
Ornate Crossbow,14247
Ornate Legs,13999
Ornate Locket,30056
Ornate Mace,14001
Ornate Mailbox,23402
Ornate Mayhem Axe,25991
Ornate Mayhem Blade,25985
Ornate Mayhem Bow,26003
Ornate Mayhem Chopper,25994
Ornate Mayhem Crossbow,26006
Ornate Mayhem Hammer,26000
Ornate Mayhem Mace,25997
Ornate Mayhem Rod,26012
Ornate Mayhem Slayer,25988
Ornate Mayhem Wand,26009
Ornate Remedy Axe,26022
Ornate Remedy Blade,26016
Ornate Remedy Bow,26034
Ornate Remedy Chopper,26025
Ornate Remedy Crossbow,26037
Ornate Remedy Hammer,26031
Ornate Remedy Mace,26028
Ornate Remedy Rod,26043
Ornate Remedy Slayer,26019
Ornate Remedy Wand,26040
Ornate Shield,14000
Ornate Table,26161
Ornate Tapestry,17352
Ornate Testtplate,28475
Ornate Tome,28572
Ornate Tome (Immobile),28820
Ornate Wall,13687
Orshabaal Carpet,37363
Orshabaal's Brain,5808
Ostentatious Bookstand,28891
Ostentatious Bookstand (Active),28140
Oven,2542
Oven (Lit),2541
Oven (Movable),6362
Oven (Store),34325
Oven Kit,6371
Oven Spatula,3472
Overcooked Noodles,29416
Owin Rug,35894
Owin Rug (Rolled-Up),35893
Owl,25508
Package of Potions,892
Paddle,1768
Page from a Mystic Book,28461
Pagoda,2102
Pagoda (Large),2103
Painted Gourd Rattle,22190
Painter,37399
Painting,8669
Painting of Tibiasula (Tibiasula),28947
Painting of Tibiasula (Zathroth),28948
Painting of a Girl,23732
Painting of a Gozzler,14698
Painting of a Muse,14694
Pair of Bellows,35184
Pair of Dreamwalkers,29424
Pair of Earmuffs,7459
Pair of Hellflayer Horns,22729
Pair of Iron Fists,17828
Pair of Nightmare Boots,32619
Pair of Old Bracers,32705
Pair of Soft Boots,6529
Pair of Soulstalkers,34097
Pair of Soulwalkers,34098
Paladin Armor,8063
Pale Worm's Scalp,32598
Palette and Brushes,37313
Palm Lettuce Coral,13676
Pan,3466
Panda Teddy,6568
Pannier Backpack,19159
Panpipes,2953
Panther Head,12039
Panther Paw,12040
Pantibian Amphora,39707
Paper Streamers,24496
Papyrus Deed,32914
Papyrus Scroll,11967
Paralyse Rune,3165
Paravent,1420
Parcel,3503
Parcel (Watchtower),140
Parchment,2833
Parchment (Blood),174
Parchment (Carnage),176
Parchment (Excellent),179
Parchment (Gnomes),636
Parchment (Mud),178
Parchment (Questionnaire),9171
Parchment (Rewritable),2814
Parchment (Roses),173
Parchment (Sugar),177
Parchment (Violets),175
Parchment (White),635
Parchment (Yellow),2835
Parchment of Dark Knowledge,28488
Parchment of Interest,28818
Parder Fur,39418
Parder Tooth,39417
Parquet Floor,17518
Parrot (Item),24433
Part of a Jester Doll (Left Arm),8781
Part of a Jester Doll (Left Leg),8783
Part of a Jester Doll (Right Arm),8782
Part of a Jester Doll (Right Leg),8784
Part of a Rune (Five),24958
Part of a Rune (Four),24957
Part of a Rune (One),24954
Part of a Rune (Six),24959
Part of a Rune (Three),24956
Part of a Rune (Two),24955
Part of an Ancient Disc,40525
Part of an Old Map (Bottom Left),24944
Part of an Old Map (Bottom Right),24946
Part of an Old Map (Upper Left),24943
Part of an Old Map (Upper Right),24945
Partially Charged Lodestone,19216
Particle Accelerator,21147
Partly Empty Picture Album (Carlin),37307
Partly Empty Picture Album (Colossus Fortress),37306
Partly Empty Picture Album (Venore),37308
Party Cake,6279
Party Hat,6578
Party Lampions (Green),14025
Party Lampions (Red),14026
Party Snake (Portal),13902
Party Snake (Wall),13914
Party Trumpet,6573
Party Wall Snake,14028
Party Wall Tinsel,14027
Patch of Fine Cloth,28821
Patched Boots,3550
Pathfinder Kit,17514
Patterned Carpet,24429
Paw Amulet,3102
Peacock Feather,38633
Peacock Feather Fan,21975
Peanut,841
Peanut (Orcsoberfest),31986
Pear,3584
Peas,11683
Peas (Orcsoberfest),31998
Peg Leg,6126
Pelvis Bone,11481
Pencil Tower,17338
Pendulet,29429
Pendulum,20141
Pendulum Clock,2448
Pendulum Clock Kit,2801
Peppermoon Bells,21088
Percht Broom,30282
Percht Handkerchief,30284
Percht Horns,30186
Percht Queen's Frozen Heart,30280
Percht Skull,30192
Percht-Warding Torch,30214
Perfect Behemoth Fang,5893
Perfume Flacon,28495
Perfume Gatherer (Filled),17675
Perfume Gatherer (Final),17674
Perfume Gatherer (First),17670
Perfume Gatherer (Second),17672
Perfume Gatherer (Third),17673
Pester Maws,20109
Pester Maws (Broken Dream),20105
Pet Pig,16166
Petrified Scream,10420
Phantasmal Axe,32616
Phantasmal Hair,32704
Phantasmal Ooze,33949
Pharaoh Banner,12483
Pharaoh Banner (Immobile),12438
Pharaoh Dummy,12047
Pharaoh Sword,3334
Phial of Fresh Water,23810
Phoenix Charm,10341
Phoenix Egg,3215
Phoenix Shield,3439
Phoenix Statue,4124
Phoenix Statue (Replica),22026
Physical Amplification,36742
Physical Resilience,36735
Piano,2962
Piano Kit,2807
Pick,3456
Pick (Enchanted),31613
Pick (Faded),31615
Picture (Landscape),2639
Picture (Portrait),2640
Picture (Still Life),2641
Picture Album,37311
Picture of Calcanea,37408
Picture of Venore's Statue,37409
Picture of a Falcon Banner,37312
Picture of an Elven House,37407
Picture of the Carlin Bank,37406
Picture of the Colossus,37334
Piece of Archer Armor,11483
Piece of Cactus,7245
Piece of Crocodile Leather,10279
Piece of Dead Brain,9663
Piece of Draconian Steel,5889
Piece of Ebony,28491
Piece of Hell Steel,5888
Piece of Hellfire Armor,9664
Piece of Iron,3110
Piece of Marble Rock,10426
Piece of Massacre's Shell,6540
Piece of Paper,641
Piece of Paper (Blank),642
Piece of Parchment (Gold),27372
Piece of Parchment (Shadow Bite),27443
Piece of Parchment (Silver),27371
Piece of Royal Satin,8762
Piece of Royal Steel,5887
Piece of Scarab Shell,9641
Piece of Swampling Wood,17823
Piece of Timira's Sensors,39400
Piece of Warrior Armor,11482
Piece of a Broken Amulet (Eye),7529
Piece of a Broken Amulet (Hanger),7528
Piece of a Broken Amulet (Mouth),7530
Piece of a Broken Amulet (Nose),7531
Piece of a Shell,21396
Piece of a Shell (Item),21397
Piece of an Ancient Disc,40524
Pieces of Eldritch Wax,36712
Pieces of Eldritch Wax (Dry),36713
Pieces of Magic Chalk,18930
Piercing Bolt,7363
Pig Foot,9693
Pigeon Trophy,9538
Pigeon Trophy (Replica),31266
Piggy Bank,2995
Pile of Alchemistic Books,27688
Pile of Bones,4285
Pile of Dry Wood,39143
Pile of Grave Earth,11484
Pile of Ominous Flasks,40605
Pile of Presents Kit,37562
Pile of Riches,42342
Pile of Scrolls,27916
Pile of Scrolls (Ambassador),31364
Pile of Stone Tiles,26120
Pile of Sugar Cane,5551
Pile of Three Presents Kit,37563
Pile of Wooden Planks,26123
Pillar Railing,17620
Pillar Vine,10856
Pillory,5475
Pillow Backpack,24393
Pinata,30315
Pinata Dragon,25062
Pinch of Crystal Dust,21507
Pineapple,11459
Pink 25 Years Balloon,37518
Pink 25 Years Balloon (Inflated),37440
Pink Balloon,37496
Pink Balloon (Inflated),37418
Pink Cake Carpet,37373
Pink Fluid,25304
Pink Gloud Essence,21839
Pink Roses,25218
Pink Shroom Lamp (Lit),37018
Pink Shroom Lamp (Unlit),37017
Pink Tibia Carpet,37389
Pint of Glooth,21137
Pint of Glooth (Green),21214
Pint of Glooth (Stale),21215
Pirat's Tail,35573
Pirate Backpack,5926
Pirate Bag,5927
Pirate Boots,5461
Pirate Coin,35572
Pirate Flag (Banner),5617
Pirate Flag (Store),31945
Pirate Hat,6096
Pirate Knee Breeches,5918
Pirate Ship Ballista,31934
Pirate Shirt,6095
Pirate Statue,5673
Pirate Tapestry,5614
Pirate Treasure Chest,31936
Pirate Treasure Map,9205
Pirate Voodoo Doll,5810
Pirate's Surprise,14751
Pitchfork,3451
Pitfall,294
Plague Bell,12787
Plague Bite,22759
Plague Mask,12786
Plagueroot Offshoot,30087
Plain Carving Axe,26050
Plain Carving Blade,26044
Plain Carving Bow,26062
Plain Carving Chopper,26053
Plain Carving Crossbow,26065
Plain Carving Hammer,26059
Plain Carving Mace,26056
Plain Carving Rod,26071
Plain Carving Slayer,26047
Plain Carving Wand,26068
Plain Mayhem Axe,25989
Plain Mayhem Blade,25983
Plain Mayhem Bow,26001
Plain Mayhem Chopper,25992
Plain Mayhem Crossbow,26004
Plain Mayhem Hammer,25998
Plain Mayhem Mace,25995
Plain Mayhem Rod,26010
Plain Mayhem Slayer,25986
Plain Mayhem Wand,26007
Plain Remedy Axe,26020
Plain Remedy Blade,26014
Plain Remedy Bow,26032
Plain Remedy Chopper,26023
Plain Remedy Crossbow,26035
Plain Remedy Hammer,26029
Plain Remedy Mace,26026
Plain Remedy Rod,26041
Plain Remedy Slayer,26017
Plain Remedy Wand,26038
Plan for a Makeshift Armour,27655
Plans for a Strange Device,9696
Plasma Pearls,23506
Plasmatic Lightning,23520
Plaster,17510
Plate,2905
Plate Armor,3357
Plate Legs,3557
Plate Shield,3410
Platinum Amulet,3055
Platinum Coin,3035
Platinum Token,22723
Ploughed Soil,4822
Plum,8011
Plum Tree,3617
Plushie of Devovorga,32075
Plushie of Gaz'Haragoth,32074
Plushie of King Tibianus,32076
Plushie of Lavaworm,36837
Plushie of Tentugly,35576
Plushie of a Deepling,32764
Plushie of a Domestikion,36869
Plushie of a Hoodinion,36867
Plushie of a Hydra,32765
Plushie of a Mearidion,36868
Plushie of a Murmillion,36865
Plushie of a Scissorion,36866
Pocket Sundial,43738
Podium of Renown,35974
Podium of Tenacity,42368
Podium of Vigour,38707
Poem Scroll,6119
Poet's Fencing Quill,9387
Pointed Rabbitslayer,9375
Poison Arrow,3448
Poison Bomb Rune,3173
Poison Dagger,3299
Poison Field Rune,3172
Poison Gas,2121
Poison Gas (Neutral),2134
Poison Gland,29348
Poison Salt Crystal,22694
Poison Spider Shell,11485
Poison Spine,19762
Poison Wall Rune,3176
Poison Well,2101
Poisoned Fang,21195
Poisonous Slime,9640
Polar Bear Paw,9650
Polished Key Fragment (Handle),27264
Polished Key Fragment (Head),27263
Pomegranate,30169
Pool of Chitinous Glue,20207
Porcelain Mask,25088
Portable Aqueduct,35972
Portable Flame,39545
Portable Hole,3248
Portal (Ascending),35502
Portal (Ellipse),35500
Portal (Obelisk),35496
Portal (Rectangles),35501
Portrait with Ferumbras,37539
Post Horn,2957
Post Officer's Hat,3576
Pot,3465
Pot of Blackjack,11586
Pot with Sylvan Earth,36961
Potato,8010
Potato Peelings,32026
Potion Stand,871
Potted Flower,2985
Potted Flower (Large),2987
Powder Herb,3739
Power Bolt,3450
Power Ring,3050
Precious Necklace,7939
Predator Lamp,23435
Prehemoth Claw,39383
Prehemoth Horns,39382
Premium Scroll,14758
Prepared Bucket,12819
Present,2856
Present (Explosive),906
Present (Fairy),25302
Present (Postman),3218
Pressed Winterberries,12258
Pretty Clay Statue,10425
Pretty Ice Flower,39581
Prickly Pear,22185
Primal Bag,39546
Primal Pod,39533
Prismatic Armor,16110
Prismatic Bolt,16141
Prismatic Boots,16112
Prismatic Helmet,16109
Prismatic Legs,16111
Prismatic Necklace,16113
Prismatic Quartz,24962
Prismatic Ring,16114
Prismatic Shield,16116
Prison Cell Key,9172
Pristine Worm Head,27618
Protection Amulet,3084
Protective Charm,11444
Protectress Lamp,23439
Psychedelic Marble,33311
Psychedelic Tapestry,20277
Puffball Mushroom,15704
Pulsating Energy,34005
Pulverized Ore,16133
Pumpkin,3594
Pumpkinhead,2977
Pumpkinhead (Lit),2978
Puny Ice Flower,39582
Pure Energy,948
Purified Soul,22698
Purified Soul (Netherworld),32228
Purifier for Lost Souls,32226
Purple 25 Years Balloon,39669
Purple 25 Years Balloon (Inflated),39681
Purple Backpack,2868
Purple Bag,2860
Purple Balloon,37497
Purple Balloon (Inflated),37419
Purple Cake Carpet,37372
Purple Fireworks,37265
Purple Fireworks (Fountain),37264
Purple Fireworks Powder,30269
Purple Fireworks Rocket,30256
Purple Flower Lamp (Lit),39796
Purple Flower Lamp (Unlit),39795
Purple Kiss Blossom,7249
Purple Nightshade,22063
Purple Nightshade Blossoms,22082
Purple Powder,6548
Purple Robe,11473
Purple Soil,10548
Purple Tapestry,2644
Purple Tendril Lantern,30171
Purple Tibia Carpet,37388
Purple Tome,2848
Putrefactive Figurine,43962
Putrid Plant,9885
Quagmire Moss,16587
Quara Bone,11491
Quara Eye,11488
Quara Pincers,11490
Quara Tentacle,11487
Queen Eloise Bust,27696
Queen's Sceptre,7410
Quill,28567
Quiver,35562
Rabbit's Foot,12172
Rabbit's Foot Lucky Charm,12173
Raccoon Backpack,35577
Raccoon Santa,35692
Ragnir Helmet,7462
Rain Barrel (Closed),8552
Rain Barrel (Open),8551
Rainbow Amulet,31556
Rainbow Necklace,30323
Rainbow Opal,39036
Rainbow Quartz,25737
Rainbow Shield,8077
Rainbow Torch,39701
Rainbow Torch (Medium),39699
Rainbow Torch (Small),39701
Rainbow Trout,7158
Rake,3452
Ramp (Bamboo),1976
Ramp (Basalt),14938
Ramp (Clay),16695
Ramp (Earth),7549
Ramp (Fiehonja),13722
Ramp (Ice),6916
Ramp (Mossy),15114
Ramp (Muddy),18720
Ramp (Sandstone),1966
Ramp (Sandy),18656
Ramp (Seacrest),21570
Ramp (Stone),1950
Ramp (Wooden),8830
Ranger Legs,8095
Ranger's Cloak,3571
Ransom Note,25687
Rapier,3272
Rare Crystal,9697
Rare Earth,27301
Rascoohan Rat Revealer,35226
Raspberry,8012
Rat Cheese,17821
Rat God Doll,17825
Ratana,17812
Ratmiral's Hat,35613
Rattling Gourd,22650
Ravager's Axe,3331
Raven Herb,5953
Raven Herb (Orcsoberfest),31984
Ravenous Circlet,32597
Ravenwing,7433
Raw Eye of the Chasm,32632
Raw Meat,22186
Raw Watermelon Tourmaline,33778
Reagent Flask,14054
Reaper's Axe,7420
Receipt (Fail),21933
Receipt (Success),21932
Recharging Tarantula Trap,12794
Recipe,31720
Recipe for Magical Paint,30147
Red 25 Years Balloon,37514
Red 25 Years Balloon (Inflated),37436
Red Apple,3585
Red Backpack,2867
Red Bag,2859
Red Balloon,37498
Red Balloon (Inflated),37420
Red Balloons,6575
Red Bed Kit,833
Red Cake Carpet,37365
Red Christmas Bundle,6506
Red Christmas Garland,6503
Red Crystal Fragment,16126
Red Crystal Rods,14962
Red Crystals,14963
Red Crystals (Pillar),14974
Red Cushioned Chair,2377
Red Cushioned Chair Kit,2775
Red Dragon Leather,5948
Red Dragon Scale,5882
Red Ectoplasm,30205
Red Ectoplasmic Residue,29344
Red Energy Ball,27869
Red Fireworks Powder,30188
Red Fireworks Rocket,30209
Red Flame,21462
Red Footboard,32560
Red Gem,3039
Red Gem (Eye),36706
Red Geranium,28699
Red Gingerbread Heart,31961
Red Goanna Scale,31558
Red Hair Dye,17855
Red Headboard,32551
Red Lantern,10289
Red Lever,21129
Red Marble,33305
Red Mushroom,3724
Red Mushroom (Orcsoberfest),31982
Red Paint,22652
Red Piece of Cloth,5911
Red Pillow,2395
Red Pit Demon,23493
Red Powder,6550
Red Power Core,9155
Red Present Kit,37568
Red Quiver,35849
Red Robe,3566
Red Rose,3658
Red Roses,25219
Red Silk Flower,34258
Red Skull (Item),37338
Red Spores,15705
Red Tapestry,2656
Red Teleport Crystal,16242
Red Tibia Carpet,37381
Red Tome,2852
Red Traditional Chair,32138
Red Traditional Rack,32147
Red Traditional Table,32141
Red Tunic,3564
Red Wall Hangings,32166
Red Wooden Candelabra,32159
Reed Balls,31685
Refiner of Magic,34337
Reflecting Crown,26190
Reins,12308
Reinvigorating Seeds,23811
Relic Sword,7383
Remains of a Crude Dream (Large),20131
Remains of a Crude Dream (Small),20129
Remains of a Decaying Soul,25778
Remains of a Dusty Amphora,19076
Remains of a Fish,3125
Remains of a Ghost,4290
Remains of a Withering Soul,25777
Remains of an Old Amphora,21946
Replica of the Sceptre,11362
Rerun's Ring,8777
Research Notes,8764
Research Records,40514
Resizer,29419
Resonance Crystal,7242
Resonance Crystal (Recorded),7315
Rest of Life Energy,21808
Retching Horror Doll,32945
Revised Promotion Scroll,43948
Reward Box,12057
Reward Box (25th Anniversary),39705
Reward Chest,19250
Reward Container,19202
Reward Shrine,25803
Reward Shrine (Store),25721
Rhindeer Antlers,40587
Rhino Hide,24388
Rhino Hide (Immobile),22310
Rhino Horn,24389
Rhino Horn Carving,24386
Rhodolith Necklace,35608
Rice Ball,10329
Rift Bow,22866
Rift Carpet,22736
Rift Crossbow,22867
Rift Floor,23113
Rift Floor (Fast),22893
Rift Lamp,22734
Rift Lance,22727
Rift Shield,22726
Rift Tapestry,22731
Right Horn,3224
Ring of Blue Plasma,23530
Ring of Ending,20182
Ring of Green Plasma,23532
Ring of Healing,3098
Ring of Red Plasma,23534
Ring of Secret Thoughts,31263
Ring of Secret Thoughts (Charged),31306
Ring of Souls,32621
Ring of Souls (Depleted),32636
Ring of Wishes,3245
Ring of the Sky,3006
Ripper Lance,3346
Ripptor Claw,39389
Ripptor Scales,39391
Rita's Letter,35291
Ritual Figurine,28535
Ritual Notes,36923
Ritual Scissors,31327
Ritual Stone Tablet,28538
Ritual Sword,28537
Ritual Tooth,40528
Roasted Dragon Wings,9081
Roasted Meat,22187
Roasted Meat (Immobile),24492
Roasted Wyvern Wings,29408
Robe of the Ice Queen,8038
Robe of the Underworld,8062
Roc Feather,3254
Rock,1128
Rock Needle,19779
Rockboy (Object),13424
Rocking Chair,2385
Rocking Chair Kit,2778
Rocking Horse,3000
Rocking Horse Kit,2800
Rocky Wall,12396
Rod (Creature Product),33929
Rod of Carving,23339
Rod of Carving (Charged),23340
Rod of Carving (Heavily Charged),23341
Rod of Carving (Overcharged),23342
Rod of Destruction,27458
Rod of Mayhem,23232
Rod of Mayhem (Charged),23242
Rod of Mayhem (Heavily Charged),23252
Rod of Mayhem (Overcharged),23262
Rod of Remedy,23299
Rod of Remedy (Charged),23300
Rod of Remedy (Heavily Charged),23301
Rod of Remedy (Overcharged),23302
Rogue Naga Scales,39416
Roll,3601
Roll of Covering,21898
Rolled-Up Azure Carpet,23710
Rolled-Up Bamboo Mat,23433
Rolled-Up Colourful Carpet,24416
Rolled-Up Crested Carpet,26152
Rolled-Up Crimson Carpet,23707
Rolled-Up Decorated Carpet,26154
Rolled-Up Diamond Carpet,24420
Rolled-Up Emerald Carpet,23711
Rolled-Up Flowery Carpet,24417
Rolled-Up Fur Carpet,24419
Rolled-Up Mystic Carpet,26118
Rolled-Up Night Sky Carpet,24422
Rolled-Up Opulent Carpet,42340
Rolled-Up Patterned Carpet,24421
Rolled-Up Shaggy Carpet,26116
Rolled-Up Star Carpet,24423
Rolled-Up Striped Carpet,24418
Rolled-Up Verdant Carpet,26114
Rolled-Up Wheat Carpet,26151
Rolled-up Parchment,22706
Rolled-up White Fur Carpet,23432
Rolled-up Yalaharian Carpet,23453
Rolling Pin,3473
Rolling Pin (Rookgaard),12789
Romantic Carpet,35900
Romantic Carpet (Rolled-Up),35899
Ron the Ripper's Sabre,6101
Root Seeds,37097
Rooted Evil,20112
Rooted Evil (Broken Dream),20104
Roots,33938
Rope,3003
Rope Belt,11492
Rope Railing,2280
Rope-Ladder,9116
Rorc Egg,18996
Rorc Feather,18993
Rose Shield,3427
Rosebush (Item),29993
Rotten Charge,44063
Rotten Demonbone,28829
Rotten Feather,40527
Rotten Heart,31589
Rotten Heart of a Tree,652
Rotten Meat,3112
Rotten Piece of Cloth,10291
Rotten Roots,43849
Rotten Tomatoes,32029
Rotten Vermin Ichor,43847
Rotten Witches' Cauldron Seed,12232
Rotworm Balloon,37511
Rotworm Balloon (Inflated),37433
Rotworm Head Balloon,37512
Rotworm Head Balloon (Inflated),37434
Rotworm Stew,9079
Rough Clay Statue,10423
Rough Marble Statue,10427
Rough Red Gem,14162
Round Blue Pillow,2398
Round Purple Pillow,2400
Round Red Pillow,2399
Round Side Table,31208
Round Table Kit,2783
Round Turquoise Pillow,2401
Royal Almandine,39038
Royal Axe,7434
Royal Crossbow,8023
Royal Draken Mail,11686
Royal Emblems,13903
Royal Fanfare,2956
Royal Helmet,3392
Royal Medal,9222
Royal Scale Robe,11687
Royal Spear,7378
Royal Star,25759
Royal Tapestry,9045
Rubber Cap,21165
Rubbish (1),3108
Rubbish (2),3109
Rubbish (3),3126
Rubbish (4),3127
Rubbish (5),3128
Rubbish Amulet,25296
Rubble,5618
Ruby Fire Stone,28709
Ruby Necklace,3016
Ruddy Rock (Big),22286
Ruddy Rock (Huge),22288
Ruddy Rock (Medium),22289
Ruddy Rock (Small),22287
Ruined Sculpture,24088
Ruined Ventilation Grille,5459
Rum Cask,5538
Rum Flask,5552
Runed Sword,7417
Rungs In The Wall,20578
Runic Ice Shield,19363
Runlet,20800
Rush Wood,10182
Rush Wood (Quest),30224
Rusted Armor,8895
Rusted Helmet,8907
Rusted Key Fragment (Handle),27261
Rusted Key Fragment (Head),27262
Rusted Legs,8898
Rusted Shield,8901
Rustic Cabinet,23701
Rustic Chair,23696
Rustic Table,23699
Rustic Trunk,23706
Rusty Anchor,5443
Rusty Boots (Common),8903
Rusty Boots (Rare),8905
Rusty Boots (Semi-Rare),8904
Rusty Weapon (Common),8891
Rusty Weapon (Rare),8893
Rusty Weapon (Semi-Rare),8892
Rusty Winged Helmet,24405
Ruthless Axe,6553
Sabre,3273
Sabretooth,10311
Sabretooth Fur,39378
Sabretooth Skull,34061
Sack of Herbs,12671
Sacramental Wine,36601
Sacred Antler Talisman,22009
Sacred Bowl,11331
Sacred Bowl of Purification,11347
Sacred Coal,11334
Sacred Earth,11341
Sacred Statue,2062
Sacred Statue (Lit),2063
Sacred Tree Amulet,9302
Safety Pin,11493
Sai,10389
Salamander Shield,3445
Salmon,3579
Salt,33930
Salt-Incrusted Floor (Orange),22410
Salt-Incrusted Floor (Purple),22418
Salt-Incrusted Floor (Yellow),22414
Salted Cave Rat,33916
Sample of Monster Blood,27874
Sample of Sand Wasp Honey,8760
Sample of Venorean Spice,8759
Sand,231
Sand (Field),1715
Sand Trickle,18614
Sandals,3551
Sandcrawler Shell,10456
Sandfish,13992
Sandscourge Figurine,35590
Sandstone Railing,2209
Sandstone Statue,2034
Sandstone Window,6463
Sanguine Battleaxe,43875
Sanguine Blade,43864
Sanguine Bludgeon,43872
Sanguine Boots,43884
Sanguine Bow,43877
Sanguine Coil,43882
Sanguine Crossbow,43879
Sanguine Cudgel,43866
Sanguine Galoshes,43887
Sanguine Greaves,43881
Sanguine Hatchet,43868
Sanguine Legs,43876
Sanguine Razor,43870
Sanguine Rod,43885
Santa Ahau,42175
Santa Backpack,10346
Santa Doll,6567
Santa Fox,27591
Santa Hat,6531
Santa Leech,32746
Santa Music Box,20314
Santa Teddy,10338
Sapphire Amulet,3021
Sapphire Dust,30004
Sapphire Hammer,7437
Sapphire Necklace,35604
Sapphire Stand,10977
Sarcophagus,1995
Sarcophagus (Ectoplasm),29350
Sarcophagus (Wall),206
Saw,3461
Scale Armor,3377
Scale Roof,9987
Scale from a Frozen Dragon,7314
Scale of Corruption,11673
Scale of Gelidrazah,24939
Scalpel,32225
Scarab Amulet,3018
Scarab Cheese,169
Scarab Coin,3042
Scarab Ocarina,43740
Scarab Ornament,2617
Scarab Pincers,9631
Scarab Shield,3440
Scared Frog,31488
Scarf,3572
Scattered Crystals,15862
Sceptre Part (Cusp),11370
Sceptre Part (Emerald),11369
Sceptre Part (Shaft),11368
Sceptre of Sun and Sea,31414
Schnitzel Meat Grinder,32093
Scimitar,3307
Scimitar (Immobile),5859
Scorpion (Item),31485
Scorpion Charm,36822
Scorpion Grave,31669
Scorpion Ornament,12442
Scorpion Pillar,12476
Scorpion Sceptre,12509
Scorpion Tail,9651
Screaming Cherry,12229
Screw,5027
Screw (Driven),5030
Screw (Pillar),5028
Screw (Wingnut),5029
Scribbled Notes,28515
Scribbled Sheet of Paper,11426
Scroll,2815
Scroll (Brown),639
Scroll (TBI),347
Scroll of Ascension,22771
Scroll of Ascension (Used),22772
Scroll of Heroic Deeds,11510
Scrubbing Brush,35695
Sculptor Chair,34053
Sculptor Chest,34057
Sculptor Shelf,34046
Sculptor Shelf (Empty),34047
Sculptor Table,34049
Sculpture of a Fox,37814
Sculpture of a Noblewoman,34071
Sculpture of an Octoputz (Almost),37209
Sculpture of an Octoputz (Completed),37210
Sculpture of an Octoputz (Progress),37208
Scum Bag,12237
Scythe,3453
Scythe Leg,10312
Scythe of the Reaper,9384
Sea Anemone,5417
Sea Ear,21754
Sea Floor,13550
Sea Horse Figurine,31323
Sea Serpent Scale,9666
Sea Serpent Trophy,9613
Sea Serpent Trophy (Prey),32752
Sea-devil Wall Lamp,42299
Sea-devil Wall Lamp (Lit),42300
Seacrest Hair,21801
Seacrest Pearl,21747
Seacrest Scale,21800
Seafarer Bed,42290
Seafarer Cabinet,42274
Seafarer Chair,42270
Seafarer Chest,42278
Seafarer Table,42272
Seafood Bucket,42302
Seal of Quality,34079
Sealed Scroll,28650
Searing Fire,2137
Seashell Book (Blue),14173
Seashell Book (Green),14175
Seashell Book (Library Blue),14014
Seashell Book (Library Green),14016
Seashell Book (Library Yellow),14014
Seashell Book (Yellow),14174
Seashell Lamp,42293
Seashell Lamp (Lit),42294
Seaweed,13677
Secret Instruction (Gryphon),31433
Secret Instruction (Ivory),31434
Secret Instruction (Mirror),31436
Secret Instruction (Silver),31435
Secret Letter,402
Secret Map,28908
Sedge Hat,11700
Seeds,647
Sentient Oak (Happy),25407
Sentient Oak (Slightly Strained),25406
Sentient Oak (Tired but Satisfied),25405
Sentinel Shield,3444
Sequoia Trunk,30407
Serpent Crest,10199
Serpent Shield,9515
Serpent Sword,3297
Seven Cans,24479
Shadow Ashes,19129
Shadow Bite Berries,27460
Shadow Bite Plant,27459
Shadow Cowl,31737
Shadow Herb,3740
Shadow Mask,24973
Shadow Orb,9237
Shadow Paint,24974
Shadow Sceptre,7451
Shaggy Carpet,26117
Shaggy Ogre Bag,22763
Shaggy Tail,10407
Shallow Water,634
Shamanic Hood,11478
Shamanic Mask,22192
Shamanic Talisman,22184
Shapechanger,12251
Shapeshifter Ring,907
Shard,7290
Shark Fin,5705
Shark Fins,35574
Shark Jaws,35587
Shark Teeth,22649
Sheet of Paper,2820
Sheet of Tracing Paper (Blank),4842
Sheet of Tracing Paper (Full),4843
Shell (Item),24439
Shield (Blue Green),7241
Shield (Blue),8600
Shield (Green),8604
Shield (Red),8602
Shield (Wooden),7235
Shield (Yellow Red),7239
Shield and Sword,8598
Shield of Care,9380
Shield of Corruption,11688
Shield of Destiny,22890
Shield of Destiny (Activated),22889
Shield of Destiny (Replica),43517
Shield of Endless Search,30182
Shield of Endless Search (Replica),37060
Shield of Honour,3417
Shield of the White Knight,9377
Shimmer Ball,12807
Shimmer Bow,12733
Shimmer Glower,12735
Shimmer Rod,12732
Shimmer Swimmer,12557
Shimmer Sword,12731
Shimmer Wand,12741
Shimmering Beetles,25693
Shimmering Pearl,39135
Shimun's List,31714
Shining Sun Catcher,25734
Shiny Blade,16175
Shiny Reward Shrine,25723
Shiny Stone,10310
Ship Bell,42303
